"varname","term","estimate","std.error","df","t.value","p.value","sigma","logLik","BIC","deviance","R2m","R2c","nfix","nparam","modname","modname2","modelformula","randompart","valuecol","var0","var1","var2","var3","varint1","varint2","varint3","nobs","AICc","modname3","AICcdiff"
"Chl","Watertemp",0.0044,0.021,113,0.2128,0.83,0.7505,-165.6,355.8,331.2,0.1127,0.3285,3,3,"Chl_TDN+Watertemp","vari1+vari2","value_formodel ~ TDN + Watertemp","~1 | park_site","value","","","2","","","","",136,337.4,"vari1vari2",0
"Chl","(Intercept)",0.37,0.39,112,0.935,0.35,0.7493,-164.9,359.3,329.8,0.1115,0.3165,4,4,"Chl_SWE_May_snotel+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + TDN + Watertemp","~1 | park_site","value","0","","","","","","",136,338.1,"vari1vari2vari3",0.700000000000045
"Chl","TDN",7.1,3,112,2.369,0.02,0.7493,-164.9,359.3,329.8,0.1115,0.3165,4,4,"Chl_SWE_May_snotel+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + TDN + Watertemp","~1 | park_site","value","","1","","","","","",136,338.1,"vari1vari2vari3",0.700000000000045
"Chl","SWE",-0.0014,0.0012,112,-1.178,0.24,0.7493,-164.9,359.3,329.8,0.1115,0.3165,4,4,"Chl_SWE_May_snotel+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + TDN + Watertemp","~1 | park_site","value","","","2","","","","",136,338.1,"vari1vari2vari3",0.700000000000045
"Chl","Watertemp",0.00061,0.021,112,0.02929,0.98,0.7493,-164.9,359.3,329.8,0.1115,0.3165,4,4,"Chl_SWE_May_snotel+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + TDN + Watertemp","~1 | park_site","value","","","","3","","","",136,338.1,"vari1vari2vari3",0.700000000000045
"Chl","(Intercept)",0.38,0.4,113,0.9416,0.35,0.7505,-164.9,359.4,329.9,0.1451,0.3379,4,4,"Chl_TDN+solar_dec+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + solar_dec + Watertemp","~1 | park_site","value","0","","","","","","",136,338.2,"vari1vari2vari3",0.800000000000011
"Chl","TDN",8,2.8,113,2.885,0.0047,0.7505,-164.9,359.4,329.9,0.1451,0.3379,4,4,"Chl_TDN+solar_dec+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + solar_dec + Watertemp","~1 | park_site","value","","1","","","","","",136,338.2,"vari1vari2vari3",0.800000000000011
"Chl","solar_dec",-0.001,0.00086,19,-1.167,0.26,0.7505,-164.9,359.4,329.9,0.1451,0.3379,4,4,"Chl_TDN+solar_dec+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + solar_dec + Watertemp","~1 | park_site","value","","","2","","","","",136,338.2,"vari1vari2vari3",0.800000000000011
"Chl","Watertemp",0.0052,0.021,113,0.2505,0.8,0.7505,-164.9,359.4,329.9,0.1451,0.3379,4,4,"Chl_TDN+solar_dec+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + solar_dec + Watertemp","~1 | park_site","value","","","","3","","","",136,338.2,"vari1vari2vari3",0.800000000000011
"Chl","(Intercept)",0.61,0.83,112,0.7366,0.46,0.7499,-165.3,360.2,330.7,0.1076,0.3207,4,4,"Chl_ice_out_doy+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ ice_out_doy + TDN + Watertemp","~1 | park_site","value","0","","","","","","",136,339,"vari1vari2vari3",1.60000000000002
"Chl","TDN",7.7,3,112,2.564,0.012,0.7499,-165.3,360.2,330.7,0.1076,0.3207,4,4,"Chl_ice_out_doy+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ ice_out_doy + TDN + Watertemp","~1 | park_site","value","","1","","","","","",136,339,"vari1vari2vari3",1.60000000000002
"Chl","iceout_doy",-0.0022,0.003,112,-0.741,0.46,0.7499,-165.3,360.2,330.7,0.1076,0.3207,4,4,"Chl_ice_out_doy+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ ice_out_doy + TDN + Watertemp","~1 | park_site","value","","","2","","","","",136,339,"vari1vari2vari3",1.60000000000002
"Chl","Watertemp",-0.0046,0.024,112,-0.191,0.85,0.7499,-165.3,360.2,330.7,0.1076,0.3207,4,4,"Chl_ice_out_doy+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ ice_out_doy + TDN + Watertemp","~1 | park_site","value","","","","3","","","",136,339,"vari1vari2vari3",1.60000000000002
"Chl","(Intercept)",0.013,0.27,112,0.04779,0.96,0.7502,-165.4,360.2,330.8,0.1128,0.3244,4,4,"Chl_TDN+TDP+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + TDP + Watertemp","~1 | park_site","value","0","","","","","","",136,339.1,"vari1vari2vari3",1.70000000000005
"Chl","TDN",8.3,2.8,112,2.996,0.0034,0.7502,-165.4,360.2,330.8,0.1128,0.3244,4,4,"Chl_TDN+TDP+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + TDP + Watertemp","~1 | park_site","value","","1","","","","","",136,339.1,"vari1vari2vari3",1.70000000000005
"Chl","TDP",31,44,112,0.6948,0.49,0.7502,-165.4,360.2,330.8,0.1128,0.3244,4,4,"Chl_TDN+TDP+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + TDP + Watertemp","~1 | park_site","value","","","2","","","","",136,339.1,"vari1vari2vari3",1.70000000000005
"Chl","Watertemp",0.0026,0.021,112,0.1233,0.9,0.7502,-165.4,360.2,330.8,0.1128,0.3244,4,4,"Chl_TDN+TDP+Watertemp","vari1+vari2+vari3","value_formodel ~ TDN + TDP + Watertemp","~1 | park_site","value","","","","3","","","",136,339.1,"vari1vari2vari3",1.70000000000005
"Chl","(Intercept)",0.018,0.27,112,0.06582,0.95,0.7494,-165.4,360.3,330.8,0.1074,0.3243,4,4,"Chl_days_since_iceout+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ days_since_iceout + TDN + Watertemp","~1 | park_site","value","0","","","","","","",136,339.1,"vari1vari2vari3",1.70000000000005
"Chl","TDN",8,3,112,2.695,0.0081,0.7494,-165.4,360.3,330.8,0.1074,0.3243,4,4,"Chl_days_since_iceout+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ days_since_iceout + TDN + Watertemp","~1 | park_site","value","","1","","","","","",136,339.1,"vari1vari2vari3",1.70000000000005
"Chl","days_since_iceout",0.0018,0.0028,112,0.6391,0.52,0.7494,-165.4,360.3,330.8,0.1074,0.3243,4,4,"Chl_days_since_iceout+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ days_since_iceout + TDN + Watertemp","~1 | park_site","value","","","2","","","","",136,339.1,"vari1vari2vari3",1.70000000000005
"Chl","Watertemp",8e-04,0.021,112,0.03719,0.97,0.7494,-165.4,360.3,330.8,0.1074,0.3243,4,4,"Chl_days_since_iceout+TDN+Watertemp","vari1+vari2+vari3","value_formodel ~ days_since_iceout + TDN + Watertemp","~1 | park_site","value","","","","3","","","",136,339.1,"vari1vari2vari3",1.70000000000005
"Cl","(Intercept)",0.13,0.079,153,1.614,0.11,0.1608,50.88,-70.74,-101.8,0.294,0.6026,4,4,"Cl_SWE_May_snotel*Cl_dep_2000_2009","vari1*vari2","value_formodel ~ SWE_May_snotel * Cl_dep_2000_2009","~1 | park_site","value","0","","","","","","",176,-93.53,"vari1vari2",0
"Cl","SWE:Cl_dep_2000_2009",-3.3e-05,2.3e-05,153,-1.472,0.14,0.1608,50.88,-70.74,-101.8,0.294,0.6026,4,4,"Cl_SWE_May_snotel*Cl_dep_2000_2009","vari1*vari2","value_formodel ~ SWE_May_snotel * Cl_dep_2000_2009","~1 | park_site","value","","","","","4","","",176,-93.53,"vari1vari2",0
"Cl","SWE",-4.4e-06,0.00037,153,-0.01191,0.99,0.1608,50.88,-70.74,-101.8,0.294,0.6026,4,4,"Cl_SWE_May_snotel*Cl_dep_2000_2009","vari1*vari2","value_formodel ~ SWE_May_snotel * Cl_dep_2000_2009","~1 | park_site","value","","","2","","","","",176,-93.53,"vari1vari2",0
"Cl","Cl_dep_2000_2009",0.02,0.005,19,3.909,0.00094,0.1608,50.88,-70.74,-101.8,0.294,0.6026,4,4,"Cl_SWE_May_snotel*Cl_dep_2000_2009","vari1*vari2","value_formodel ~ SWE_May_snotel * Cl_dep_2000_2009","~1 | park_site","value","","1","","","","","",176,-93.53,"vari1vari2",0
"Cl","(Intercept)",0.19,0.065,154,2.989,0.0033,0.1616,49.78,-73.71,-99.56,0.2884,0.6029,3,3,"Cl_SWE_May_snotel+Cl_dep_2000_2009","vari1+vari2","value_formodel ~ SWE_May_snotel + Cl_dep_2000_2009","~1 | park_site","value","0","","","","","","",176,-93.42,"vari1vari2",0.109999999999999
"Cl","Cl_dep_2000_2009",0.015,0.0037,19,3.9,0.00096,0.1616,49.78,-73.71,-99.56,0.2884,0.6029,3,3,"Cl_SWE_May_snotel+Cl_dep_2000_2009","vari1+vari2","value_formodel ~ SWE_May_snotel + Cl_dep_2000_2009","~1 | park_site","value","","1","","","","","",176,-93.42,"vari1vari2",0.109999999999999
"Cl","SWE",-0.00044,0.00022,154,-2.029,0.044,0.1616,49.78,-73.71,-99.56,0.2884,0.6029,3,3,"Cl_SWE_May_snotel+Cl_dep_2000_2009","vari1+vari2","value_formodel ~ SWE_May_snotel + Cl_dep_2000_2009","~1 | park_site","value","","","2","","","","",176,-93.42,"vari1vari2",0.109999999999999
"Cl","(Intercept)",0.35,0.13,154,2.616,0.0098,0.1616,50.66,-70.3,-101.3,0.321,0.605,4,4,"Cl_SWE_May_snotel+Cl_dep_2000_2009+hydro","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Cl_dep_2000_2009 + hydro","~1 | park_site","value","0","","","","","","",176,-93.09,"vari1vari2vari3",0.439999999999998
"Cl","hydro",-0.068,0.05,18,-1.34,0.2,0.1616,50.66,-70.3,-101.3,0.321,0.605,4,4,"Cl_SWE_May_snotel+Cl_dep_2000_2009+hydro","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Cl_dep_2000_2009 + hydro","~1 | park_site","value","","","2","","","","",176,-93.09,"vari1vari2vari3",0.439999999999998
"Cl","SWE",-0.00043,0.00022,154,-1.979,0.05,0.1616,50.66,-70.3,-101.3,0.321,0.605,4,4,"Cl_SWE_May_snotel+Cl_dep_2000_2009+hydro","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Cl_dep_2000_2009 + hydro","~1 | park_site","value","","","","3","","","",176,-93.09,"vari1vari2vari3",0.439999999999998
"Cl","Cl_dep_2000_2009",0.014,0.0037,18,3.668,0.0018,0.1616,50.66,-70.3,-101.3,0.321,0.605,4,4,"Cl_SWE_May_snotel+Cl_dep_2000_2009+hydro","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Cl_dep_2000_2009 + hydro","~1 | park_site","value","","1","","","","","",176,-93.09,"vari1vari2vari3",0.439999999999998
"Cl","(Intercept)",0.27,0.097,154,2.787,0.006,0.1634,49.32,-72.79,-98.64,0.2959,0.5788,3,3,"Cl_ice_out_doy+Cl_dep_2000_2009","vari1+vari2","value_formodel ~ ice_out_doy + Cl_dep_2000_2009","~1 | park_site","value","0","","","","","","",176,-92.5,"vari1vari2",1.03
"Cl","Cl_dep_2000_2009",0.015,0.0035,19,4.23,0.00045,0.1634,49.32,-72.79,-98.64,0.2959,0.5788,3,3,"Cl_ice_out_doy+Cl_dep_2000_2009","vari1+vari2","value_formodel ~ ice_out_doy + Cl_dep_2000_2009","~1 | park_site","value","","1","","","","","",176,-92.5,"vari1vari2",1.03
"Cl","iceout_doy",-0.00079,0.00044,154,-1.793,0.075,0.1634,49.32,-72.79,-98.64,0.2959,0.5788,3,3,"Cl_ice_out_doy+Cl_dep_2000_2009","vari1+vari2","value_formodel ~ ice_out_doy + Cl_dep_2000_2009","~1 | park_site","value","","","2","","","","",176,-92.5,"vari1vari2",1.03
"Cl","(Intercept)",0.43,0.15,154,2.944,0.0037,0.1634,50.3,-69.57,-100.6,0.3296,0.5817,4,4,"Cl_ice_out_doy+Cl_dep_2000_2009+hydro","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Cl_dep_2000_2009 + hydro","~1 | park_site","value","0","","","","","","",176,-92.36,"vari1vari2vari3",1.17
"Cl","hydro",-0.067,0.047,18,-1.412,0.17,0.1634,50.3,-69.57,-100.6,0.3296,0.5817,4,4,"Cl_ice_out_doy+Cl_dep_2000_2009+hydro","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Cl_dep_2000_2009 + hydro","~1 | park_site","value","","","2","","","","",176,-92.36,"vari1vari2vari3",1.17
"Cl","iceout_doy",-0.00079,0.00044,154,-1.788,0.076,0.1634,50.3,-69.57,-100.6,0.3296,0.5817,4,4,"Cl_ice_out_doy+Cl_dep_2000_2009+hydro","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Cl_dep_2000_2009 + hydro","~1 | park_site","value","","","","3","","","",176,-92.36,"vari1vari2vari3",1.17
"Cl","Cl_dep_2000_2009",0.014,0.0035,18,3.999,0.00084,0.1634,50.3,-69.57,-100.6,0.3296,0.5817,4,4,"Cl_ice_out_doy+Cl_dep_2000_2009+hydro","vari1+vari2+vari3","value_formodel ~ ice_out_doy + Cl_dep_2000_2009 + hydro","~1 | park_site","value","","1","","","","","",176,-92.36,"vari1vari2vari3",1.17
"Clad","(Intercept)",1400,2700,101,0.5068,0.61,8332,-1306,2641,2612,0.02419,0.02419,4,4,"Clad_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","0","","","","","","",125,2620,"vari1vari2vari3",0
"Clad","Chl",76,830,101,0.09109,0.93,8332,-1306,2641,2612,0.02419,0.02419,4,4,"Clad_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","","","3","","","",125,2620,"vari1vari2vari3",0
"Clad","Ca",-280,210,101,-1.314,0.19,8332,-1306,2641,2612,0.02419,0.02419,4,4,"Clad_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","1","","","","","",125,2620,"vari1vari2vari3",0
"Clad","Watertemp",190,180,101,1.089,0.28,8332,-1306,2641,2612,0.02419,0.02419,4,4,"Clad_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","","2","","","","",125,2620,"vari1vari2vari3",0
"Cond","(Intercept)",88,38,138,2.351,0.02,72.96,-922.1,1864,1844,0.009203,0.1527,2,2,"Cond_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","0","","","","","","",160,1848,"vari1",0
"Cond","iceout_doy",-0.24,0.2,138,-1.248,0.21,72.96,-922.1,1864,1844,0.009203,0.1527,2,2,"Cond_ice_out_doy","vari1","value_formodel ~ ice_out_doy","~1 | park_site","value","","1","","","","","",160,1848,"vari1",0
"Cond","(Intercept)",49,12,139,4.001,1e-04,73.12,-922.5,1865,1845,0.007388,0.1537,2,2,"Cond_Volume_m3","vari1","value_formodel ~ Volume_m3","~1 | park_site","value","0","","","","","","",160,1849,"vari1",1
"Cond","volume",-7.8e-05,1e-04,19,-0.7701,0.45,73.12,-922.5,1865,1845,0.007388,0.1537,2,2,"Cond_Volume_m3","vari1","value_formodel ~ Volume_m3","~1 | park_site","value","","1","","","","","",160,1849,"vari1",1
"Cond","(Intercept)",51,17,138,3.065,0.0026,73.25,-922.7,1866,1845,0.002317,0.1465,2,2,"Cond_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","0","","","","","","",160,1849,"vari1",1
"Cond","SWE",-0.054,0.092,138,-0.5865,0.56,73.25,-922.7,1866,1845,0.002317,0.1465,2,2,"Cond_SWE_May_snotel","vari1","value_formodel ~ SWE_May_snotel","~1 | park_site","value","","1","","","","","",160,1849,"vari1",1
"Cope","(Intercept)",2800,2100,101,1.346,0.18,3511,-1224,2477,2448,0.09534,0.6878,4,4,"Cope_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","0","","","","","","",125,2456,"vari1vari2vari3",0
"Cope","Ca",84,260,101,0.3241,0.75,3511,-1224,2477,2448,0.09534,0.6878,4,4,"Cope_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","","2","","","","",125,2456,"vari1vari2vari3",0
"Cope","Watertemp",-23,100,101,-0.2275,0.82,3511,-1224,2477,2448,0.09534,0.6878,4,4,"Cope_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","","","3","","","",125,2456,"vari1vari2vari3",0
"Cope","Chl",2000,420,101,4.772,6.2e-06,3511,-1224,2477,2448,0.09534,0.6878,4,4,"Cope_Watertemp+Chl+Ca","vari1+vari2+vari3","value_formodel ~ Watertemp + Chl + Ca","~1 | park_site","value","","1","","","","","",125,2456,"vari1vari2vari3",0
"DO","(Intercept)",11,0.51,109,22.01,6.5e-42,1.759,-263.8,557,527.7,0.1663,0.1663,4,4,"DO_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","0","","","","","","",133,536,"vari1vari2vari3",0
"DO","Watertemp",-0.15,0.038,109,-3.836,0.00021,1.759,-263.8,557,527.7,0.1663,0.1663,4,4,"DO_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","1","","","","","",133,536,"vari1vari2vari3",0
"DO","days_since_iceout",-0.011,0.0058,109,-1.851,0.067,1.759,-263.8,557,527.7,0.1663,0.1663,4,4,"DO_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","","2","","","","",133,536,"vari1vari2vari3",0
"DO","Chl",0.22,0.17,109,1.253,0.21,1.759,-263.8,557,527.7,0.1663,0.1663,4,4,"DO_days_since_iceout+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ days_since_iceout + Watertemp + Chl","~1 | park_site","value","","","","3","","","",133,536,"vari1vari2vari3",0
"DO","(Intercept)",10,0.69,109,14.94,4e-28,1.765,-264.3,557.9,528.6,0.1607,0.1607,4,4,"DO_SWE_May_snotel+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Watertemp + Chl","~1 | park_site","value","0","","","","","","",133,536.9,"vari1vari2vari3",0.899999999999977
"DO","Watertemp",-0.16,0.037,109,-4.264,4.3e-05,1.765,-264.3,557.9,528.6,0.1607,0.1607,4,4,"DO_SWE_May_snotel+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Watertemp + Chl","~1 | park_site","value","","1","","","","","",133,536.9,"vari1vari2vari3",0.899999999999977
"DO","SWE",0.0037,0.0023,109,1.595,0.11,1.765,-264.3,557.9,528.6,0.1607,0.1607,4,4,"DO_SWE_May_snotel+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Watertemp + Chl","~1 | park_site","value","","","2","","","","",133,536.9,"vari1vari2vari3",0.899999999999977
"DO","Chl",0.24,0.18,109,1.362,0.18,1.765,-264.3,557.9,528.6,0.1607,0.1607,4,4,"DO_SWE_May_snotel+Watertemp+Chl","vari1+vari2+vari3","value_formodel ~ SWE_May_snotel + Watertemp + Chl","~1 | park_site","value","","","","3","","","",133,536.9,"vari1vari2vari3",0.899999999999977
"DO","(Intercept)",11,0.5,110,21.97,4.9e-42,1.782,-265.6,555.6,531.2,0.144,0.144,3,3,"DO_Watertemp+Chl","vari1+vari2","value_formodel ~ Watertemp + Chl","~1 | park_site","value","0","","","","","","",133,537.4,"vari1vari2",1.39999999999998
"DO","Watertemp",-0.17,0.036,110,-4.656,9.1e-06,1.782,-265.6,555.6,531.2,0.144,0.144,3,3,"DO_Watertemp+Chl","vari1+vari2","value_formodel ~ Watertemp + Chl","~1 | park_site","value","","1","","","","","",133,537.4,"vari1vari2",1.39999999999998
"DO","Chl",0.18,0.17,110,1.034,0.3,1.782,-265.6,555.6,531.2,0.144,0.144,3,3,"DO_Watertemp+Chl","vari1+vari2","value_formodel ~ Watertemp + Chl","~1 | park_site","value","","","2","","","","",133,537.4,"vari1vari2",1.39999999999998
"ice_out_doy","(Intercept)",170,6.7,156,25.63,8.7e-58,29.26,-851.9,1725,1704,0.03856,0.07742,2,2,"ice_out_doy_solar_dec","vari1","value_formodel ~ solar_dec","~1 | park_site","value","0","","","","","","",177,1708,"vari1",0
"ice_out_doy","solar_dec",0.044,0.019,19,2.308,0.032,29.26,-851.9,1725,1704,0.03856,0.07742,2,2,"ice_out_doy_solar_dec","vari1","value_formodel ~ solar_dec","~1 | park_site","value","","1","","","","","",177,1708,"vari1",0
"ice_out_doy","(Intercept)",170,6.8,156,25.51,1.6e-57,29.24,-851.5,1729,1703,0.04437,0.0784,3,3,"ice_out_doy_solar_dec+Volume_m3","vari1+vari2","value_formodel ~ solar_dec + Volume_m3","~1 | park_site","value","0","","","","","","",177,1709,"vari1vari2",1
"ice_out_doy","solar_dec",0.047,0.019,18,2.45,0.025,29.24,-851.5,1729,1703,0.04437,0.0784,3,3,"ice_out_doy_solar_dec+Volume_m3","vari1+vari2","value_formodel ~ solar_dec + Volume_m3","~1 | park_site","value","","1","","","","","",177,1709,"vari1vari2",1
"ice_out_doy","volume",-2.9e-05,3e-05,18,-0.9669,0.35,29.24,-851.5,1729,1703,0.04437,0.0784,3,3,"ice_out_doy_solar_dec+Volume_m3","vari1+vari2","value_formodel ~ solar_dec + Volume_m3","~1 | park_site","value","","","2","","","","",177,1709,"vari1vari2",1
"ice_out_doy","(Intercept)",160,18,156,9.077,4.6e-16,29.27,-851.6,1729,1703,0.04312,0.07706,3,3,"ice_out_doy_solar_dec+Elevation_m","vari1+vari2","value_formodel ~ solar_dec + Elevation_m","~1 | park_site","value","0","","","","","","",177,1709,"vari1vari2",1
"ice_out_doy","solar_dec",0.038,0.021,18,1.842,0.082,29.27,-851.6,1729,1703,0.04312,0.07706,3,3,"ice_out_doy_solar_dec+Elevation_m","vari1+vari2","value_formodel ~ solar_dec + Elevation_m","~1 | park_site","value","","1","","","","","",177,1709,"vari1vari2",1
"ice_out_doy","Elevation_m",0.0098,0.012,18,0.8155,0.43,29.27,-851.6,1729,1703,0.04312,0.07706,3,3,"ice_out_doy_solar_dec+Elevation_m","vari1+vari2","value_formodel ~ solar_dec + Elevation_m","~1 | park_site","value","","","2","","","","",177,1709,"vari1vari2",1
"K","(Intercept)",0.19,0.015,153,12.69,1.1e-25,0.02808,345.6,-660.2,-691.2,0.1957,0.7885,4,4,"K_SWE_May_snotel*graywacke","vari1*vari2","value_formodel ~ SWE_May_snotel * graywacke","~1 | park_site","value","0","","","","","","",176,-683,"vari1vari2",0
"K","SWE",-0.00027,4.8e-05,153,-5.57,1.1e-07,0.02808,345.6,-660.2,-691.2,0.1957,0.7885,4,4,"K_SWE_May_snotel*graywacke","vari1*vari2","value_formodel ~ SWE_May_snotel * graywacke","~1 | park_site","value","","1","","","","","",176,-683,"vari1vari2",0
"K","graywacke",-7e-04,0.00027,19,-2.642,0.016,0.02808,345.6,-660.2,-691.2,0.1957,0.7885,4,4,"K_SWE_May_snotel*graywacke","vari1*vari2","value_formodel ~ SWE_May_snotel * graywacke","~1 | park_site","value","","","2","","","","",176,-683,"vari1vari2",0
"K","SWE:graywacke",1.3e-06,8.2e-07,153,1.565,0.12,0.02808,345.6,-660.2,-691.2,0.1957,0.7885,4,4,"K_SWE_May_snotel*graywacke","vari1*vari2","value_formodel ~ SWE_May_snotel * graywacke","~1 | park_site","value","","","","","4","","",176,-683,"vari1vari2",0
"K","(Intercept)",0.18,0.014,154,12.85,3.8e-26,0.0283,344.3,-662.8,-688.7,0.1846,0.7835,3,3,"K_SWE_May_snotel+graywacke","vari1+vari2","value_formodel ~ SWE_May_snotel + graywacke","~1 | park_site","value","0","","","","","","",176,-682.6,"vari1vari2",0.399999999999977
"K","graywacke",-0.00051,0.00024,19,-2.171,0.043,0.0283,344.3,-662.8,-688.7,0.1846,0.7835,3,3,"K_SWE_May_snotel+graywacke","vari1+vari2","value_formodel ~ SWE_May_snotel + graywacke","~1 | park_site","value","","1","","","","","",176,-682.6,"vari1vari2",0.399999999999977
